,Date,Average
103,2021-01-01 10:58:00+05:30,76.71533333333333
104,2021-01-01 10:59:00+05:30,76.71533333333333
105,2021-01-01 11:00:00+05:30,76.71533333333333
106,2021-01-01 11:01:00+05:30,76.71533333333333
107,2021-01-01 11:02:00+05:30,76.71533333333333
108,2021-01-01 11:03:00+05:30,76.71533333333333
109,2021-01-01 11:04:00+05:30,76.71533333333333
110,2021-01-01 11:05:00+05:30,76.71533333333333
111,2021-01-01 11:06:00+05:30,76.71533333333333
112,2021-01-01 11:07:00+05:30,76.71533333333333
113,2021-01-01 11:08:00+05:30,76.71533333333333
114,2021-01-01 11:09:00+05:30,76.71533333333333
115,2021-01-01 11:10:00+05:30,76.71533333333333
116,2021-01-01 11:11:00+05:30,76.71533333333333
117,2021-01-01 11:12:00+05:30,76.71533333333333
118,2021-01-01 11:13:00+05:30,76.71533333333333
119,2021-01-01 11:14:00+05:30,76.71533333333333
120,2021-01-01 11:15:00+05:30,76.71533333333333
121,2021-01-01 11:16:00+05:30,76.71533333333333
122,2021-01-01 11:17:00+05:30,76.71533333333333
123,2021-01-01 11:18:00+05:30,76.71533333333333
124,2021-01-01 11:19:00+05:30,76.71533333333333
125,2021-01-01 11:20:00+05:30,76.71533333333333
126,2021-01-01 11:21:00+05:30,76.71533333333333
127,2021-01-01 11:22:00+05:30,76.71533333333333
128,2021-01-01 11:23:00+05:30,76.71533333333333
129,2021-01-01 11:24:00+05:30,76.71533333333333
130,2021-01-01 11:25:00+05:30,76.71533333333333
131,2021-01-01 11:26:00+05:30,76.71533333333333
132,2021-01-01 11:27:00+05:30,76.71533333333333
133,2021-01-01 11:28:00+05:30,76.71533333333333
134,2021-01-01 11:29:00+05:30,76.71533333333333
135,2021-01-01 11:30:00+05:30,76.71533333333333
136,2021-01-01 11:31:00+05:30,76.71533333333333
137,2021-01-01 11:32:00+05:30,76.71533333333333
138,2021-01-01 11:33:00+05:30,76.71533333333333
139,2021-01-01 11:34:00+05:30,76.71533333333333
140,2021-01-01 11:35:00+05:30,76.71533333333333
141,2021-01-01 11:36:00+05:30,76.71533333333333
142,2021-01-01 11:37:00+05:30,76.71533333333333
143,2021-01-01 11:38:00+05:30,76.71533333333333
144,2021-01-01 11:39:00+05:30,76.71533333333333
145,2021-01-01 11:40:00+05:30,76.71533333333333
146,2021-01-01 11:41:00+05:30,76.71533333333333
147,2021-01-01 11:42:00+05:30,76.71533333333333
148,2021-01-01 11:43:00+05:30,76.71533333333333
149,2021-01-01 11:44:00+05:30,76.71533333333333
150,2021-01-01 11:45:00+05:30,76.71533333333333
151,2021-01-01 11:46:00+05:30,76.71533333333333
152,2021-01-01 11:47:00+05:30,76.71533333333333
153,2021-01-01 11:48:00+05:30,76.71533333333333
154,2021-01-01 11:49:00+05:30,76.71533333333333
155,2021-01-01 11:50:00+05:30,76.71533333333333
156,2021-01-01 11:51:00+05:30,76.71533333333333
157,2021-01-01 11:52:00+05:30,76.71533333333333
158,2021-01-01 11:53:00+05:30,76.71533333333333
159,2021-01-01 11:54:00+05:30,76.71533333333333
160,2021-01-01 11:55:00+05:30,76.71533333333333
161,2021-01-01 11:56:00+05:30,76.71533333333333
162,2021-01-01 11:57:00+05:30,76.71533333333333
163,2021-01-01 11:58:00+05:30,76.71533333333333
164,2021-01-01 11:59:00+05:30,76.71533333333333
165,2021-01-01 12:00:00+05:30,76.71533333333333
166,2021-01-01 12:01:00+05:30,76.71533333333333
167,2021-01-01 12:02:00+05:30,76.71533333333333
168,2021-01-01 12:03:00+05:30,76.71533333333333
169,2021-01-01 12:04:00+05:30,76.71533333333333
170,2021-01-01 12:05:00+05:30,76.71533333333333
171,2021-01-01 12:06:00+05:30,76.71533333333333
172,2021-01-01 12:07:00+05:30,76.71533333333333
173,2021-01-01 12:08:00+05:30,76.71533333333333
174,2021-01-01 12:09:00+05:30,76.71533333333333
175,2021-01-01 12:10:00+05:30,76.71533333333333
176,2021-01-01 12:11:00+05:30,76.71533333333333
177,2021-01-01 12:12:00+05:30,76.71533333333333
178,2021-01-01 12:13:00+05:30,76.71533333333333
179,2021-01-01 12:14:00+05:30,76.71533333333333
180,2021-01-01 12:15:00+05:30,76.71533333333333
181,2021-01-01 12:16:00+05:30,76.71533333333333
182,2021-01-01 12:17:00+05:30,76.71533333333333
183,2021-01-01 12:18:00+05:30,76.71533333333333
184,2021-01-01 12:19:00+05:30,76.71533333333333
185,2021-01-01 12:20:00+05:30,76.71533333333333
186,2021-01-01 12:21:00+05:30,76.71533333333333
187,2021-01-01 12:22:00+05:30,76.71533333333333
188,2021-01-01 12:23:00+05:30,76.71533333333333
189,2021-01-01 12:24:00+05:30,76.71533333333333
190,2021-01-01 12:25:00+05:30,76.71533333333333
191,2021-01-01 12:26:00+05:30,76.71533333333333
192,2021-01-01 12:27:00+05:30,76.71533333333333
193,2021-01-01 12:28:00+05:30,76.71533333333333
194,2021-01-01 12:29:00+05:30,76.71533333333333
195,2021-01-01 12:30:00+05:30,76.71533333333333
196,2021-01-01 12:31:00+05:30,76.71533333333333
197,2021-01-01 12:32:00+05:30,76.71533333333333
198,2021-01-01 12:33:00+05:30,76.71533333333333
199,2021-01-01 12:34:00+05:30,76.71533333333333
200,2021-01-01 12:35:00+05:30,76.71533333333333
201,2021-01-01 12:36:00+05:30,76.71533333333333
202,2021-01-01 12:37:00+05:30,76.71533333333333
203,2021-01-01 12:38:00+05:30,76.71533333333333
204,2021-01-01 12:39:00+05:30,76.71533333333333
205,2021-01-01 12:40:00+05:30,76.71533333333333
206,2021-01-01 12:41:00+05:30,76.71533333333333
207,2021-01-01 12:42:00+05:30,76.71533333333333
208,2021-01-01 12:43:00+05:30,76.71533333333333
209,2021-01-01 12:44:00+05:30,76.71533333333333
210,2021-01-01 12:45:00+05:30,76.71533333333333
211,2021-01-01 12:46:00+05:30,76.71533333333333
212,2021-01-01 12:47:00+05:30,76.71533333333333
213,2021-01-01 12:48:00+05:30,76.71533333333333
214,2021-01-01 12:49:00+05:30,76.71533333333333
215,2021-01-01 12:50:00+05:30,76.71533333333333
216,2021-01-01 12:51:00+05:30,76.71533333333333
217,2021-01-01 12:52:00+05:30,76.71533333333333
